scenario,name,skl_version,problem,method_name,output_index,fit,conv_options,idtype,predict_kwargs,init_types,n_features,training_time,skl_nop,skl_nnodes,skl_ntrees,skl_max_depth,fit_classes_.shape,fit_n_classes_,fit_n_features_,fit_estimators_.size,fit_estimators_.classes_.shape,fit_estimators_.max|tree_.max_depth,fit_estimators_.n_features_,fit_estimators_.n_classes_,fit_estimators_.sum|tree_.leave_count,fit_estimators_.sum|tree_.node_count,ort_version,prediction_time,assume_finite,bench-skl,opset,convert_time,optim,onx_size,onx_nnodes,onx_ninits,onx_doc_string,onx_ir_version,onx_domain,onx_model_version,onx_producer_name,onx_producer_version,onx_,onx_ai.onnx.ml,onx_op_Cast,onx_op_ZipMap,onx_size_optim,onx_nnodes_optim,onx_ninits_optim,domain_opset_,domain_opset_ai.onnx.ml,tostring_time,runtime,ort_run_time_batch,bench-batch,max_rel_diff_batch,available,time-ratio-N=1,time-ratio-N=1-min,time-ratio-N=1-max,time-ratio-N=10,time-ratio-N=10-min,time-ratio-N=10-max,time-ratio-N=100,time-ratio-N=100-min,time-ratio-N=100-max,time-ratio-N=1000,time-ratio-N=1000-min,time-ratio-N=1000-max,time-ratio-N=10000,time-ratio-N=10000-min,time-ratio-N=10000-max,time-ratio-N=100000,time-ratio-N=100000-min,time-ratio-N=100000-max,subfolder,cl,package,fit_estimators_.n_classes_.shape,onx_op_Reshape,_5ort_load_exc,available-ERROR
default,RandomForestClassifier,0.22.2.post1,b-cl,predict_proba,1,True,{},float32,{},"[('X', array([[5.181278  , 3.2508938 , 0.8796077 , 0.04524896]], dtype=float32))]",4,0.02096370000000114,11,60,10,3,2.0,2,4,10,2.0,3,4,2,35,60,0.3,0.0011868999999986585,True,"{1: {'average': 0.0010569049999999982, 'deviation': 6.30515610785695e-05, 'min_exec': 0.0009745599999999873, 'max_exec': 0.001321916666666656, 'repeat': 40, 'number': 60, 'total': 2.536571999999996}, 10: {'average': 0.0010426890625000007, 'deviation': 3.6269316218604356e-05, 'min_exec': 0.0009968524999999673, 'max_exec': 0.001178535000000025, 'repeat': 40, 'number': 40, 'total': 1.6683025000000011}, 100: {'average': 0.0010876506250000139, 'deviation': 1.6801183098688254e-05, 'min_exec': 0.0010650125000000177, 'max_exec': 0.0011219749999999973, 'repeat': 10, 'number': 16, 'total': 0.17402410000000224}, 1000: {'average': 0.0015961929999999927, 'deviation': 7.346755053081983e-05, 'min_exec': 0.001502289999999995, 'max_exec': 0.0017431099999999588, 'repeat': 10, 'number': 10, 'total': 0.15961929999999924}, 10000: {'average': 0.005620638888888813, 'deviation': 0.00014688058127039177, 'min_exec': 0.005508866666666575, 'max_exec': 0.005939983333333269, 'repeat': 6, 'number': 6, 'total': 0.20234299999999728}, 100000: {'average': 0.0580548249999997, 'deviation': 0.0018867249999998735, 'min_exec': 0.05616809999999983, 'max_exec': 0.059941549999999566, 'repeat': 2, 'number': 2, 'total': 0.2322192999999988}}",11,0.07905110000000093,,2979,3,0,,6,ai.onnx,0,skl2onnx,1.6.995,9.0,1,1.0,1.0,2983,3,0,9.0,1,0.24106450000000024,python_compiled,0.002904600000000812,"{1: {'average': 1.8505041666666187e-05, 'deviation': 4.512055064047544e-06, 'min_exec': 1.342000000003433e-05, 'max_exec': 3.997000000002989e-05, 'repeat': 40, 'number': 60, 'total': 0.044412099999998844}, 10: {'average': 2.3478374999992282e-05, 'deviation': 5.730520497470177e-06, 'min_exec': 1.527999999995089e-05, 'max_exec': 4.073250000002915e-05, 'repeat': 40, 'number': 40, 'total': 0.03756539999998765}, 100: {'average': 2.734375000001954e-05, 'deviation': 1.7895071773020184e-06, 'min_exec': 2.585624999995595e-05, 'max_exec': 3.1762500000143135e-05, 'repeat': 10, 'number': 16, 'total': 0.004375000000003126}, 1000: {'average': 8.556299999995077e-05, 'deviation': 2.6756978547600483e-05, 'min_exec': 7.266999999977486e-05, 'max_exec': 0.00016532999999974152, 'repeat': 10, 'number': 10, 'total': 0.008556299999995076}, 10000: {'average': 0.0007591944444444505, 'deviation': 0.00017655415695912418, 'min_exec': 0.000595283333333659, 'max_exec': 0.0010781000000002667, 'repeat': 6, 'number': 6, 'total': 0.027331000000000216}, 100000: {'average': 0.005930100000000493, 'deviation': 0.00010509999999899769, 'min_exec': 0.005825000000001523, 'max_exec': 0.006035199999999463, 'repeat': 2, 'number': 2, 'total': 0.023720400000001973}}",2.384185791015625e-07,OK-9/1,0.017508708603579524,0.010151925865247007,0.041013380397338706,0.022517139427644342,0.012965249228873613,0.04086111034484087,0.02514019609929355,0.023045299583284842,0.029823593619927098,0.05360442001684706,0.04168985319330196,0.1100519872992179,0.1350726242074131,0.10021633057337402,0.19570268536788293,0.10214654854270122,0.09717800090257202,0.10744889002831645,ensemble,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,sklearn,,,,
default,RandomForestClassifier,0.22.2.post1,b-cl,predict_proba,1,True,{},float32,{},"[('X', array([[5.181278  , 3.2508938 , 0.8796077 , 0.04524896]], dtype=float32))]",4,0.02096370000000114,11,60,10,3,2.0,2,4,10,2.0,3,4,2,35,60,0.3,0.0011868999999986585,True,"{1: {'average': 0.0010569049999999982, 'deviation': 6.30515610785695e-05, 'min_exec': 0.0009745599999999873, 'max_exec': 0.001321916666666656, 'repeat': 40, 'number': 60, 'total': 2.536571999999996}, 10: {'average': 0.0010426890625000007, 'deviation': 3.6269316218604356e-05, 'min_exec': 0.0009968524999999673, 'max_exec': 0.001178535000000025, 'repeat': 40, 'number': 40, 'total': 1.6683025000000011}, 100: {'average': 0.0010876506250000139, 'deviation': 1.6801183098688254e-05, 'min_exec': 0.0010650125000000177, 'max_exec': 0.0011219749999999973, 'repeat': 10, 'number': 16, 'total': 0.17402410000000224}, 1000: {'average': 0.0015961929999999927, 'deviation': 7.346755053081983e-05, 'min_exec': 0.001502289999999995, 'max_exec': 0.0017431099999999588, 'repeat': 10, 'number': 10, 'total': 0.15961929999999924}, 10000: {'average': 0.005620638888888813, 'deviation': 0.00014688058127039177, 'min_exec': 0.005508866666666575, 'max_exec': 0.005939983333333269, 'repeat': 6, 'number': 6, 'total': 0.20234299999999728}, 100000: {'average': 0.0580548249999997, 'deviation': 0.0018867249999998735, 'min_exec': 0.05616809999999983, 'max_exec': 0.059941549999999566, 'repeat': 2, 'number': 2, 'total': 0.2322192999999988}}",11,0.023047699999999338,,2979,3,0,,6,ai.onnx,0,skl2onnx,1.6.995,9.0,1,1.0,1.0,2983,3,0,9.0,1,0.6019329000000013,onnxruntime1,0.0003047999999985507,"{1: {'average': 2.114150000000296e-05, 'deviation': 2.863727824976613e-06, 'min_exec': 1.8500000000010174e-05, 'max_exec': 3.0293333333375472e-05, 'repeat': 40, 'number': 60, 'total': 0.0507396000000071}, 10: {'average': 2.899899999999179e-05, 'deviation': 3.9748551388652505e-06, 'min_exec': 2.619499999996222e-05, 'max_exec': 4.4874999999944265e-05, 'repeat': 40, 'number': 40, 'total': 0.04639839999998685}, 100: {'average': 9.885312500002019e-05, 'deviation': 7.247681337187675e-06, 'min_exec': 9.213124999996047e-05, 'max_exec': 0.00011809999999989884, 'repeat': 10, 'number': 16, 'total': 0.01581650000000323}, 1000: {'average': 0.0008463229999999911, 'deviation': 5.746222429562862e-05, 'min_exec': 0.0007706100000000049, 'max_exec': 0.000954150000000098, 'repeat': 10, 'number': 10, 'total': 0.0846322999999991}, 10000: {'average': 0.00973243055555548, 'deviation': 0.000229535364098539, 'min_exec': 0.009474416666666485, 'max_exec': 0.010071949999999793, 'repeat': 6, 'number': 6, 'total': 0.3503674999999973}, 100000: {'average': 0.11959627500000014, 'deviation': 0.0007220750000002355, 'min_exec': 0.11887420000000049, 'max_exec': 0.1203183499999998, 'repeat': 2, 'number': 2, 'total': 0.47838510000000056}}",2.384185791015625e-07,OK-9/1,0.020003216940030558,0.01399483073820361,0.031084113172483857,0.027811742774458966,0.022226747614590713,0.04501669003182089,0.09088683693811965,0.08211524320948389,0.11089071724500593,0.5302134516314725,0.4420891395264918,0.6351303676388055,1.7315523640551045,1.595024116229269,1.8283161690849832,2.0600574543115195,1.9831686034145155,2.1421118036750424,ensemble,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,sklearn,,,,
default,RandomForestClassifier,0.22.2.post1,b-cl,predict_proba,1,True,{},float32,{},"[('X', array([[ 4.1083810e-01,  2.6304731e-01,  1.3721450e-01, -1.7567504e-03,
         5.1964874e+00,  3.2427704e+00,  8.4761304e-01, -2.4602504e-02,
         5.2069993e+00,  3.2651100e+00,  1.0321470e+00,  1.6901278e-01,
         5.1887398e+00,  3.2468615e+00,  9.0747643e-01,  9.0821601e-02,
         5.2152643e+00,  3.2097692e+00,  8.9097136e-01,  3.4887988e-02,
         5.1805882e+00,  3.2566366e+00,  9.8206997e-01,  3.9286662e-02,
         5.1143999e+00,  3.2421827e+00,  9.1437185e-01,  8.2414784e-02,
         5.1235404e+00,  3.1717598e+00,  8.0250973e-01,  1.5948552e-01,
         5.1670718e+00,  3.2486389e+00,  8.9558423e-01,  3.3958059e-02,
         5.1506152e+00,  3.2189939e+00,  5.8342332e-01, -6.4902149e-02,
         5.1644597e+00,  3.2736051e+00,  8.6621600e-01, -5.1090112e-03,
         5.1118765e+00,  3.2684355e+00,  9.2872828e-01,  9.5820501e-02,
         5.1956811e+00,  3.1972427e+00]], dtype=float32))]",50,0.013877400000001927,11,34,10,2,2.0,2,50,10,2.0,2,50,2,22,34,0.3,0.0011250999999994349,True,"{1: {'average': 0.0010135035833333385, 'deviation': 5.488753150325476e-05, 'min_exec': 0.0009676750000000567, 'max_exec': 0.0013194916666666502, 'repeat': 40, 'number': 60, 'total': 2.432408600000013}, 10: {'average': 0.001036752749999994, 'deviation': 4.886176879985164e-05, 'min_exec': 0.0009864600000000223, 'max_exec': 0.001213115000000009, 'repeat': 40, 'number': 40, 'total': 1.6588043999999904}, 100: {'average': 0.0010969125000000134, 'deviation': 5.1447737893677805e-05, 'min_exec': 0.0010588312500001695, 'max_exec': 0.001224587500000096, 'repeat': 10, 'number': 16, 'total': 0.17550600000000216}, 1000: {'average': 0.0016854780000000245, 'deviation': 0.00013861816950172932, 'min_exec': 0.0015206100000000333, 'max_exec': 0.0019476100000002106, 'repeat': 10, 'number': 10, 'total': 0.16854780000000247}, 10000: {'average': 0.007662547222222138, 'deviation': 0.00023455883085291351, 'min_exec': 0.007387216666667011, 'max_exec': 0.008136449999999703, 'repeat': 6, 'number': 6, 'total': 0.2758516999999969}, 100000: {'average': 0.08442225000000025, 'deviation': 0.004399300000000225, 'min_exec': 0.08002295000000004, 'max_exec': 0.08882155000000047, 'repeat': 2, 'number': 2, 'total': 0.337689000000001}}",11,0.019047499999999218,,2024,3,0,,6,ai.onnx,0,skl2onnx,1.6.995,9.0,1,1.0,1.0,2028,3,0,9.0,1,0.0011094000000007043,python_compiled,7.62999999999181e-05,"{1: {'average': 1.8932000000001875e-05, 'deviation': 3.110006837256722e-06, 'min_exec': 1.672166666667844e-05, 'max_exec': 3.0723333333367483e-05, 'repeat': 40, 'number': 60, 'total': 0.045436800000004496}, 10: {'average': 2.057706249999791e-05, 'deviation': 3.8183945369532266e-06, 'min_exec': 1.838499999999854e-05, 'max_exec': 3.8669999999996206e-05, 'repeat': 40, 'number': 40, 'total': 0.03292329999999666}, 100: {'average': 2.627125000003172e-05, 'deviation': 8.673018505321059e-07, 'min_exec': 2.564375000013719e-05, 'max_exec': 2.8724999999951706e-05, 'repeat': 10, 'number': 16, 'total': 0.004203400000005075}, 1000: {'average': 8.767199999997644e-05, 'deviation': 3.8527635224667686e-05, 'min_exec': 7.114999999977556e-05, 'max_exec': 0.00020121000000017375, 'repeat': 10, 'number': 10, 'total': 0.008767199999997644}, 10000: {'average': 0.0005976027777778725, 'deviation': 0.00010031407872503753, 'min_exec': 0.0005053666666666364, 'max_exec': 0.0007917833333337398, 'repeat': 6, 'number': 6, 'total': 0.02151370000000341}, 100000: {'average': 0.00849220000000006, 'deviation': 0.0005668999999999262, 'min_exec': 0.007925300000000135, 'max_exec': 0.009059099999999987, 'repeat': 2, 'number': 2, 'total': 0.03396880000000024}}",2.384185791015625e-07,OK-9/1,0.018679756353436782,0.012672809604717965,0.03174964046127644,0.019847608313552128,0.015155199630701463,0.03920077854144652,0.023950178341509826,0.02094072493809971,0.02712896885121884,0.052016104630244454,0.03653195454930293,0.13232189713349862,0.07799009395266966,0.062111444999558146,0.10718290380008297,0.10059196479601094,0.08922722019600078,0.11320627395016032,ensemble,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,sklearn,,,,
default,RandomForestClassifier,0.22.2.post1,b-cl,predict_proba,1,True,{},float32,{},"[('X', array([[ 4.1083810e-01,  2.6304731e-01,  1.3721450e-01, -1.7567504e-03,
         5.1964874e+00,  3.2427704e+00,  8.4761304e-01, -2.4602504e-02,
         5.2069993e+00,  3.2651100e+00,  1.0321470e+00,  1.6901278e-01,
         5.1887398e+00,  3.2468615e+00,  9.0747643e-01,  9.0821601e-02,
         5.2152643e+00,  3.2097692e+00,  8.9097136e-01,  3.4887988e-02,
         5.1805882e+00,  3.2566366e+00,  9.8206997e-01,  3.9286662e-02,
         5.1143999e+00,  3.2421827e+00,  9.1437185e-01,  8.2414784e-02,
         5.1235404e+00,  3.1717598e+00,  8.0250973e-01,  1.5948552e-01,
         5.1670718e+00,  3.2486389e+00,  8.9558423e-01,  3.3958059e-02,
         5.1506152e+00,  3.2189939e+00,  5.8342332e-01, -6.4902149e-02,
         5.1644597e+00,  3.2736051e+00,  8.6621600e-01, -5.1090112e-03,
         5.1118765e+00,  3.2684355e+00,  9.2872828e-01,  9.5820501e-02,
         5.1956811e+00,  3.1972427e+00]], dtype=float32))]",50,0.013877400000001927,11,34,10,2,2.0,2,50,10,2.0,2,50,2,22,34,0.3,0.0011250999999994349,True,"{1: {'average': 0.0010135035833333385, 'deviation': 5.488753150325476e-05, 'min_exec': 0.0009676750000000567, 'max_exec': 0.0013194916666666502, 'repeat': 40, 'number': 60, 'total': 2.432408600000013}, 10: {'average': 0.001036752749999994, 'deviation': 4.886176879985164e-05, 'min_exec': 0.0009864600000000223, 'max_exec': 0.001213115000000009, 'repeat': 40, 'number': 40, 'total': 1.6588043999999904}, 100: {'average': 0.0010969125000000134, 'deviation': 5.1447737893677805e-05, 'min_exec': 0.0010588312500001695, 'max_exec': 0.001224587500000096, 'repeat': 10, 'number': 16, 'total': 0.17550600000000216}, 1000: {'average': 0.0016854780000000245, 'deviation': 0.00013861816950172932, 'min_exec': 0.0015206100000000333, 'max_exec': 0.0019476100000002106, 'repeat': 10, 'number': 10, 'total': 0.16854780000000247}, 10000: {'average': 0.007662547222222138, 'deviation': 0.00023455883085291351, 'min_exec': 0.007387216666667011, 'max_exec': 0.008136449999999703, 'repeat': 6, 'number': 6, 'total': 0.2758516999999969}, 100000: {'average': 0.08442225000000025, 'deviation': 0.004399300000000225, 'min_exec': 0.08002295000000004, 'max_exec': 0.08882155000000047, 'repeat': 2, 'number': 2, 'total': 0.337689000000001}}",11,0.023529800000002155,,2024,3,0,,6,ai.onnx,0,skl2onnx,1.6.995,9.0,1,1.0,1.0,2028,3,0,9.0,1,0.003062799999998589,onnxruntime1,0.0001832000000021594,"{1: {'average': 3.4364750000001426e-05, 'deviation': 1.0600909431312495e-05, 'min_exec': 1.919999999995999e-05, 'max_exec': 4.929333333336672e-05, 'repeat': 40, 'number': 60, 'total': 0.08247540000000342}, 10: {'average': 3.3652374999999514e-05, 'deviation': 1.3669857019065809e-05, 'min_exec': 2.5890000000039493e-05, 'max_exec': 9.823749999995356e-05, 'repeat': 40, 'number': 40, 'total': 0.05384379999999922}, 100: {'average': 0.00010923375000002623, 'deviation': 4.141783434175146e-05, 'min_exec': 9.103750000005739e-05, 'max_exec': 0.0002326999999999746, 'repeat': 10, 'number': 16, 'total': 0.017477400000004195}, 1000: {'average': 0.0008995350000000001, 'deviation': 0.00010789285798884854, 'min_exec': 0.0007680900000000435, 'max_exec': 0.0011349200000001503, 'repeat': 10, 'number': 10, 'total': 0.08995350000000002}, 10000: {'average': 0.012071497222222128, 'deviation': 0.002415978762312757, 'min_exec': 0.009929483333333286, 'max_exec': 0.017011416666666907, 'repeat': 6, 'number': 6, 'total': 0.4345738999999966}, 100000: {'average': 0.11901210000000084, 'deviation': 0.0014897999999994832, 'min_exec': 0.11752230000000097, 'max_exec': 0.12050190000000072, 'repeat': 2, 'number': 2, 'total': 0.47604840000000337}}",2.384185791015625e-07,OK-9/1,0.03390688554546428,0.014551058172624733,0.050939967792248256,0.03245940268786334,0.021341752430758257,0.09958589299105017,0.09958292024206569,0.07434135984570335,0.21977061972806086,0.5336972657014728,0.3943756706938044,0.7463583693387031,1.5753896024566874,1.2203704727901785,2.3028181565902512,1.4097243321517785,1.3231282273277187,1.5058417616446365,ensemble,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,sklearn,,,,
default,RandomForestClassifier,0.22.2.post1,m-cl,predict_proba,1,True,{},float32,{},"[('X', array([[5.181278  , 3.2508938 , 0.8796077 , 0.04524896]], dtype=float32))]",4,0.013596499999998457,11,222,10,8,3.0,3,4,10,3.0,8,4,3,116,222,0.3,0.0012011999999970158,True,"{1: {'average': 0.001062665208333334, 'deviation': 0.00016147012997085747, 'min_exec': 0.0009707216666666814, 'max_exec': 0.001990226666666691, 'repeat': 40, 'number': 60, 'total': 2.5503965000000015}, 10: {'average': 0.0010436655000000037, 'deviation': 6.081197106964036e-05, 'min_exec': 0.0009907049999999806, 'max_exec': 0.0013124424999999996, 'repeat': 40, 'number': 40, 'total': 1.6698648000000063}, 100: {'average': 0.0011694868750000253, 'deviation': 0.00020165645053550122, 'min_exec': 0.0010638312499999802, 'max_exec': 0.0017712125000000079, 'repeat': 10, 'number': 16, 'total': 0.18711790000000406}, 1000: {'average': 0.001653808999999953, 'deviation': 3.121430167404574e-05, 'min_exec': 0.0016127400000002013, 'max_exec': 0.001718179999999947, 'repeat': 10, 'number': 10, 'total': 0.16538089999999528}, 10000: {'average': 0.006283969444444439, 'deviation': 6.672837381414219e-05, 'min_exec': 0.006186066666667027, 'max_exec': 0.006404849999999722, 'repeat': 6, 'number': 6, 'total': 0.22622289999999978}, 100000: {'average': 0.06907382500000026, 'deviation': 0.0009318250000004486, 'min_exec': 0.06814199999999992, 'max_exec': 0.07000565000000059, 'repeat': 2, 'number': 2, 'total': 0.276295300000001}}",11,0.020303600000001865,,11451,3,0,,6,ai.onnx,0,skl2onnx,1.6.995,9.0,1,1.0,1.0,11455,3,0,9.0,1,0.002048500000000786,python_compiled,0.00011020000000172558,"{1: {'average': 1.809162499999554e-05, 'deviation': 1.2441813175905e-06, 'min_exec': 1.726000000002633e-05, 'max_exec': 2.2063333333299794e-05, 'repeat': 40, 'number': 60, 'total': 0.0434198999999893}, 10: {'average': 2.1497749999996872e-05, 'deviation': 1.7727263430987818e-06, 'min_exec': 2.0805000000034825e-05, 'max_exec': 3.168750000002163e-05, 'repeat': 40, 'number': 40, 'total': 0.034396399999995}, 100: {'average': 3.0461250000035632e-05, 'deviation': 2.0527816493737265e-06, 'min_exec': 2.9243750000018665e-05, 'max_exec': 3.5224999999972084e-05, 'repeat': 10, 'number': 16, 'total': 0.004873800000005701}, 1000: {'average': 0.00010911400000001236, 'deviation': 1.792107987816679e-05, 'min_exec': 9.766000000013264e-05, 'max_exec': 0.00016058000000001015, 'repeat': 10, 'number': 10, 'total': 0.010911400000001237}, 10000: {'average': 0.0008931444444444381, 'deviation': 8.976534154789133e-05, 'min_exec': 0.0007672833333334239, 'max_exec': 0.0010637333333332795, 'repeat': 6, 'number': 6, 'total': 0.03215319999999977}, 100000: {'average': 0.010720799999999642, 'deviation': 0.0018226000000005644, 'min_exec': 0.008898199999999079, 'max_exec': 0.012543400000000204, 'repeat': 2, 'number': 2, 'total': 0.04288319999999857}}",1.1920928955078125e-07,OK-9/1,0.01702476458071883,0.008672379025517757,0.022728794556592217,0.0205983143066402,0.0158521230454171,0.0319847987039757,0.026046679660286887,0.016510582440005667,0.03311145447172448,0.06597738916647294,0.05683921358654835,0.09956967645125073,0.14213061542399022,0.11979723698969644,0.171956331971832,0.15520785188889716,0.12710688351581628,0.18407736784949397,ensemble,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,sklearn,,,,
default,RandomForestClassifier,0.22.2.post1,m-cl,predict_proba,1,True,{},float32,{},"[('X', array([[5.181278  , 3.2508938 , 0.8796077 , 0.04524896]], dtype=float32))]",4,0.013596499999998457,11,222,10,8,3.0,3,4,10,3.0,8,4,3,116,222,0.3,0.0012011999999970158,True,"{1: {'average': 0.001062665208333334, 'deviation': 0.00016147012997085747, 'min_exec': 0.0009707216666666814, 'max_exec': 0.001990226666666691, 'repeat': 40, 'number': 60, 'total': 2.5503965000000015}, 10: {'average': 0.0010436655000000037, 'deviation': 6.081197106964036e-05, 'min_exec': 0.0009907049999999806, 'max_exec': 0.0013124424999999996, 'repeat': 40, 'number': 40, 'total': 1.6698648000000063}, 100: {'average': 0.0011694868750000253, 'deviation': 0.00020165645053550122, 'min_exec': 0.0010638312499999802, 'max_exec': 0.0017712125000000079, 'repeat': 10, 'number': 16, 'total': 0.18711790000000406}, 1000: {'average': 0.001653808999999953, 'deviation': 3.121430167404574e-05, 'min_exec': 0.0016127400000002013, 'max_exec': 0.001718179999999947, 'repeat': 10, 'number': 10, 'total': 0.16538089999999528}, 10000: {'average': 0.006283969444444439, 'deviation': 6.672837381414219e-05, 'min_exec': 0.006186066666667027, 'max_exec': 0.006404849999999722, 'repeat': 6, 'number': 6, 'total': 0.22622289999999978}, 100000: {'average': 0.06907382500000026, 'deviation': 0.0009318250000004486, 'min_exec': 0.06814199999999992, 'max_exec': 0.07000565000000059, 'repeat': 2, 'number': 2, 'total': 0.276295300000001}}",11,0.03691159999999982,,11451,3,0,,6,ai.onnx,0,skl2onnx,1.6.995,9.0,1,1.0,1.0,11455,3,0,9.0,1,0.005030099999999038,onnxruntime1,0.0002080000000006521,"{1: {'average': 3.0495708333330523e-05, 'deviation': 9.553139215636914e-06, 'min_exec': 1.9598333333329757e-05, 'max_exec': 4.346833333338888e-05, 'repeat': 40, 'number': 60, 'total': 0.07318969999999325}, 10: {'average': 3.0027250000004282e-05, 'deviation': 3.5152709177289514e-06, 'min_exec': 2.77025000000819e-05, 'max_exec': 4.3375000000001054e-05, 'repeat': 40, 'number': 40, 'total': 0.04804360000000685}, 100: {'average': 0.0001184593750000129, 'deviation': 1.0998196673902018e-05, 'min_exec': 0.00011030000000000761, 'max_exec': 0.00014979999999997773, 'repeat': 10, 'number': 16, 'total': 0.018953500000002066}, 1000: {'average': 0.0011083700000000362, 'deviation': 0.00012949233544885545, 'min_exec': 0.0009560099999998073, 'max_exec': 0.0014028899999999566, 'repeat': 10, 'number': 10, 'total': 0.11083700000000363}, 10000: {'average': 0.011457516666666834, 'deviation': 0.0005932156071563333, 'min_exec': 0.010881633333333696, 'max_exec': 0.012472749999999996, 'repeat': 6, 'number': 6, 'total': 0.412470600000006}, 100000: {'average': 0.14198590000000078, 'deviation': 0.0028389500000000813, 'min_exec': 0.13914695000000066, 'max_exec': 0.1448248500000009, 'repeat': 2, 'number': 2, 'total': 0.5679436000000031}}",1.1920928955078125e-07,OK-9/1,0.028697380975857365,0.00984728707617701,0.04477939951897116,0.02877095199563862,0.021107591380256207,0.04378195325551189,0.10129175241920552,0.06227372492007996,0.1408118063837479,0.6701922652495347,0.5564085252999318,0.8698798318388467,1.8232928673445807,1.6989677093662097,2.01626504725662,2.055567358547181,1.9876531394251677,2.1253389979748327,ensemble,<class 'sklearn.ensemble._forest.RandomForestClassifier'>,sklearn,,,,
