_0problem_exc,_1training_time_exc,_2skl_meth_exc,_3prediction_exc,_4convert_exc,available,available-ERROR,cl,name,opset,ort_version,prediction_time,problem,scenario,skl_version,subfolder,training_time
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.linear_model.least_angle.LassoLars'>,LassoLars,11.0,0.2,-5.6493000000656934e-05,regression,default,0.22.dev0,linear_model,-0.0004092829999997605
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLars'>,LassoLars,,0.2,-5.6493000000656934e-05,regression,default,0.22.dev0,linear_model,-0.0004092829999997605
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,1.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,2.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,3.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,4.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,5.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,6.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,7.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,8.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,9.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,10.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,11.0,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsCV'>,LassoLarsCV,,0.2,-6.20250000000766e-05,regression,default,0.22.dev0,linear_model,-0.006564730999999213
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,1.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,2.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,3.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,4.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,5.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,6.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,7.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,8.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,9.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,10.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,11.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.least_angle.LassoLarsIC'>,LassoLarsIC,,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.001220342999999957
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,1.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,2.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,3.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,4.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,5.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,6.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,7.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,8.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,9.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,10.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,11.0,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.base.LinearRegression'>,LinearRegression,,0.2,-6.083899999964615e-05,regression,default,0.22.dev0,linear_model,-0.00044088799999997264
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,1.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,2.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,3.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,4.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,5.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,6.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,7.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,8.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,9.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,10.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,11.0,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,,0.2,-9.797600000105433e-05,bin-class,liblinear,0.22.dev0,linear_model,-0.00042152999999878205
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,1.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,2.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,3.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,4.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,5.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,6.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,7.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,8.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,9.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,10.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,11.0,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegression'>,LogisticRegression,,0.2,-0.00010113599999961309,multi-class,liblinear,0.22.dev0,linear_model,-0.0005467650000010593
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,1.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,2.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,3.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,4.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,5.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,6.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,7.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,8.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,9.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,10.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,11.0,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,,0.2,-8.138300000126719e-05,bin-class,default,0.22.dev0,linear_model,-0.13937084199999994
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,1.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,2.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,3.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,4.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,5.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,6.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,7.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,8.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,9.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,10.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,ERROR-_4convert_exc,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,11.0,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
,,,,Unsupported type '<class 'list'>'. You may raise an issue at https://github.com/onnx/sklearn-onnx/issues.,,,<class 'sklearn.linear_model.logistic.LogisticRegressionCV'>,LogisticRegressionCV,,0.2,-0.00014854299999988996,multi-class,default,0.22.dev0,linear_model,-0.6115984409999999
